cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
49279.0,GV_013994,13994,HSE.,CAN,HUSKY ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Husky Energy Inc., together with its subsidiaries, operates as an integrated energy company in the United States, Western and Atlantic Canada, and the Asia Pacific.",3,0.2995664316097231,0.1612906448770542
49600.0,GV_004193,4193,EGP,USA,EASTGROUP PROPERTIES,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Industrial REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), an S&P MidCap 400 company, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina.",3,-0.03897667411911906,-0.10575873425659195
49826.0,GV_005878,5878,ITW,USA,ILLINOIS TOOL WORKS,Industrials,Capital Goods,Machinery,Industrial Machinery,3560,33399,All Other General Purpose Machinery Manufacturing,Manufacturing,Machinery Manufacturing,Illinois Tool Works Inc. manufactures and sells industrial products and equipment worldwide.,3,-0.20043980797344618,-0.16441786883239115
49938.0,GV_005903,5903,IMO,CAN,IMPERIAL OIL LTD,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Imperial Oil Limited explores for, produces, and sells crude oil and natural gas in Canada.",3,0.5024845571987618,0.10415352889974434
50863.0,GV_006008,6008,INTC,USA,INTEL CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Intel Corporation provides computing, networking, data storage, and communication solutions worldwide.",3,-0.2600000463475315,0.0077641357501940155
51143.0,GV_006066,6066,IBM,USA,INTL BUSINESS MACHINES CORP,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,International Business Machines Corporation operates as an integrated solutions and services company worldwide.,3,0.0858857461633968,0.01399305105100353
54381.0,GV_006326,6326,KAMN,USA,KAMAN CORP,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5080,423840,Industrial Supplies Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Kaman Corporation, together with its subsidiaries, operates in the aerospace, medical, and industrial markets.",3,-0.10212582716158371,-0.19651988830890266
54991.0,GV_006370,6370,KEI,USA,KEITHLEY INSTRUMENTS INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3825,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,Manufacturing,Computer and Electronic Product Manufacturing,"Keithley Instruments, Inc. designs,develops,manufactures,and markets complex electronic instruments and systems to the electronics manufacturers for high-performance production testing, process monitoring,product development,and research.",3,-0.24889519971366458,-0.019576940754930574
55067.0,GV_006375,6375,K,USA,KELLOGG CO,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2040,311230,Breakfast Cereal Manufacturing,Manufacturing,Food Manufacturing,"Kellogg Company, together with its subsidiaries, manufactures and markets ready-to-eat cereal and convenience foods.",3,-0.16344676461277252,0.055300952018483854
55242.0,GV_006386,6386,KMT,USA,KENNAMETAL INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3540,333517,Machine Tool Manufacturing,Manufacturing,Machinery Manufacturing,"Kennametal Inc. develops and applies tungsten carbides, ceramics, and super-hard materials and solutions for use in metal cutting and extreme wear applications to enable customers work against corrosion and high temperatures conditions worldwide.",3,-0.09189700358178288,-0.043407892741267835
55785.0,GV_006435,6435,KMB,USA,KIMBERLY-CLARK CORP,Consumer Staples,Household & Personal Products,Household Products,Household Products,2621,322121,Paper (except Newsprint) Mills,Manufacturing,Paper Manufacturing,"Kimberly-Clark Corporation, together with its subsidiaries, manufactures and markets personal care, consumer tissue, and professional products worldwide.",3,-0.20642226932329638,0.025104880895089696
57083.0,GV_006512,6512,KYOCY,JPN,KYOCERA CORP,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Kyocera Corporation develops, produces, and distributes ceramic and electronic components, and telecommunications and information equipment worldwide.",3,0.298020649773468,-0.04987608822073516
58492.0,GV_006649,6649,LEG,USA,LEGGETT & PLATT INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings,2510,337910,Mattress Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,"Leggett & Platt, Incorporated designs and produces various engineered components and products worldwide.",3,-0.30216245996463836,-0.0221198747824365
60086.0,GV_006781,6781,L,USA,LOEWS CORP,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,Loews Corporation provides commercial property and casualty insurance in the United States and internationally.,3,-0.3014461340699148,0.008019156498573675
60667.0,GV_006829,6829,LOW,USA,LOWE'S COS INC,Consumer Discretionary,Retailing,Specialty Retail,Home Improvement Retail,5211,444110,Home Centers,Retail Trade,Building Material and Garden Equipment and Supplies Dealers,"Lowe's Companies, Inc., together with its subsidiaries, operates as a home improvement retailer in the United States, Canada, and Mexico. The company offers a line of products for construction, maintenance, repair, remodeling, and decorating.",3,-0.2993724899175333,0.0516702796948486
60849.0,GV_006836,6836,LUFK,USA,LUFKIN INDUSTRIES INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Lufkin Industries, Inc. manufactures and supplies oilfield and power transmission products for use in energy infrastructure and industrial applications.",3,0.2681712451167032,-0.19654375909916572
60977.0,GV_006845,6845,LDL,USA,LYDALL INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3714,336390,Other Motor Vehicle Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Lydall, Inc. designs, manufactures, and markets specialty engineered filtration media, industrial thermal insulating solutions, and automotive thermal and acoustical barriers for filtration/separation and thermal/acoustical applications worldwide.",3,-0.2764585165677608,0.05882538185363755
61478.0,GV_001013,1013,ADCT.1,USA,ADC TELECOMMUNICATIONS INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3661,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,CommScope Connectivity LLC provides broadband communications network infrastructure products and related services worldwide.,3,-0.14507463219434644,-0.20375433682438898
62234.0,GV_007022,7022,MCS,USA,MARCUS CORP,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,7830,512131,Motion Picture Theaters (except Drive-Ins),Information,Motion Picture and Sound Recording Industries,"The Marcus Corporation, together with its subsidiaries, owns and operates movie theatres, and hotels and resorts in the United States.",3,-0.11375993225162566,-0.1211382462624637
62709.0,GV_007065,7065,MMC,USA,MARSH & MCLENNAN COS,Financials,Insurance,Insurance,Insurance Brokers,6411,524210,Insurance Agencies and Brokerages,Finance and Insurance,Insurance Carriers and Related Activities,"Marsh & McLennan Companies, Inc., a professional services company, provides advice and solutions to clients in the areas of risk, strategy, and people worldwide.",3,-0.2373908780045426,-0.17115574592916494
63276.0,GV_007116,7116,MAT,USA,MATTEL INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3942,339930,"Doll, Toy, and Game Manufacturing",Manufacturing,Miscellaneous Manufacturing,"Mattel, Inc., a children’s entertainment company, designs and produces toys and consumer products worldwide.",3,-0.2659350849271137,0.09791551451686034
63754.0,GV_007146,7146,MKC,USA,MCCORMICK & CO INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2090,311942,Spice and Extract Manufacturing,Manufacturing,Food Manufacturing,"McCormick & Company, Incorporated manufactures, markets, and distributes spices, seasoning mixes, condiments, and other flavorful products to the food industry.",3,-0.4226578038647989,0.07633449569139424
64040.0,GV_007163,7163,SPGI,USA,S&P GLOBAL INC,Financials,Diversified Financials,Capital Markets,Financial Exchanges & Data,7323,561450,Credit Bureaus,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"S&P Global Inc., together with its subsidiaries, provides ratings, benchmarks, analytics, and data to the capital and commodity markets worldwide.",3,-0.19541409765107282,-0.006049742277596714
64803.0,GV_007241,7241,CVS,USA,CVS HEALTH CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,5912,446110,Pharmacies and Drug Stores,Retail Trade,Health and Personal Care Stores,CVS Health Corporation provides health services and plans in the United States.,3,-0.42884413343131944,0.038943891565035874
64996.0,GV_017035,17035,MCY,USA,MERCURY GENERAL CORP,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Mercury General Corporation, together with its subsidiaries, engages in writing personal automobile insurance in the United States.",3,-0.144862960632915,-0.07465023632308991
66479.0,GV_007409,7409,MIL.2,USA,MILLIPORE CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,3826,334516,Analytical Laboratory Instrument Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"EMD Millipore Corporation provides solutions and services for the research, development, and production of biotechnology and pharmaceutical drug therapies.",3,-0.15493423849684315,-0.0559569775095353
66740.0,GV_007435,7435,MMM,USA,3M CO,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates,2670,322220,Paper Bag and Coated and Treated Paper Manufacturing,Manufacturing,Paper Manufacturing,"3M Company develops, manufactures, and markets various products worldwide.",3,-0.17293478159639394,-0.03700361707140596
66756.0,GV_007437,7437,ALE,USA,ALLETE INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4931,221111,Hydroelectric Power Generation,Utilities,Utilities,"ALLETE, Inc. operates as an energy company.",3,-0.22121269842183158,0.20105939916858812
67215.0,GV_004115,4115,DY,USA,DYCOM INDUSTRIES INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1623,237130,Power and Communication Line and Related Structures Construction,Construction,Heavy and Civil Engineering Construction,"Dycom Industries, Inc. provides specialty contracting services in the United States.",3,0.035769090457429466,0.11594961012653289
67472.0,GV_007506,7506,MOLXA,USA,MOLEX INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3678,334417,Electronic Connector Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Molex, LLC designs, develops, and manufactures electronic components and solutions.",3,-0.2220414186218366,-0.056599603421960146
68505.0,GV_007585,7585,MSI,USA,MOTOROLA SOLUTIONS INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3663,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Motorola Solutions, Inc. provides mission-critical communication solutions in the United States, the United Kingdom, Canada, and internationally.",3,-0.08026035324030703,-0.006271053807083104
69488.0,GV_007636,7636,MYE,USA,MYERS INDUSTRIES INC,Materials,Materials,Containers & Packaging,Metal & Glass Containers,3089,326199,All Other Plastics Product Manufacturing,Manufacturing,Plastics and Rubber Products Manufacturing,"Myers Industries, Inc. manufactures and sells polymer products for industrial, agricultural, automotive, commercial, and consumer markets in the United States and internationally.",3,-0.2555240914997006,0.02763002337115608
