cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
1082510.0,GV_010905,10905,UIL,USA,UIL HOLDINGS CORP,Utilities,Utilities,Electric Utilities,Electric Utilities,4931,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"UIL Holdings Corporation, through its subsidiaries, operates in the regulated utility businesses.",6,0.3236500209097558,0.3349144605597923,-0.1049905309751671,0.06880524976587803,0.06037538017134694
1084580.0,GV_006239,6239,JEF.3,USA,JEFFERIES GROUP LLC,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6211,523110,Investment Banking and Securities Dealing,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Jefferies Group LLC, together with its subsidiaries, operates as an integrated securities and investment banking company in the Americas, Europe, the Middle East, Africa, and the Asia Pacific.",6,0.2753473892569906,-0.14942355785081404,0.06744808471285606,0.04711006273340237,-0.2331829447680193
1085869.0,GV_122394,122394,PRFT,USA,PERFICIENT INC,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,541519,Other Computer Related Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Perficient, Inc. provides digital consultancy services and solutions in the United States.",6,0.18118133821595073,0.032967518506292884,0.3709540795940504,-0.1608772069844906,-0.19271408894800748
1090425.0,GV_063422,63422,LAMR,USA,LAMAR ADVERTISING CO  -CL A,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531190,Lessors of Other Real Estate Property,Real Estate and Rental and Leasing,Real Estate,"Founded in 1902, Lamar Advertising (Nasdaq: LAMR) is one of the largest outdoor advertising companies in North America, with over 390,000 displays across the United States and Canada.",6,0.23328152730467158,-0.3455928825265846,-0.24889646468588467,0.13225540709846592,-0.21986865587629062
1091587.0,GV_210418,210418,ABB,CHE,ABB LTD,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,3613,335313,Switchgear and Switchboard Apparatus Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","ABB Ltd manufactures and sells electrification, industrial automation, motion, and robotics and discrete automation products for customers in utilities, industry and transport, and infrastructure worldwide.",6,-0.2493299651080926,-0.06349130345608207,0.15949160332289083,0.24611928694495527,-0.2348783257582415
1095651.0,GV_015142,15142,STAR,USA,ISTAR INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Diversified REITs,6798,531190,Lessors of Other Real Estate Property,Real Estate and Rental and Leasing,Real Estate,"iStar Inc. (NYSE: STAR) is focused on reinventing the ground lease sector, unlocking value for real estate owners throughout the country by providing modern, more efficient ground leases on all types of properties.",6,-0.0512157049675745,0.09108529583762183,0.26057843851844564,0.08740733495660637,-0.5384163082518456
1096061.0,GV_030582,30582,NBGGY,GRC,NATIONAL BANK OF GREECE,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"National Bank of Greece S.A., together with its subsidiaries, provides financial services.",6,-0.008119525103491346,-0.23286454147916472,-0.03056737934338662,0.34029911260136503,-0.16341984190521472
1096385.0,GV_005918,5918,VVC,USA,VECTREN CORP,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4923,221210,Natural Gas Distribution,Utilities,Utilities,"Vectren Corporation provides energy delivery services to residential, commercial, and industrial and other contract customers.",6,-0.23691813417537927,0.15419858652484253,-0.52901410010115,0.30484322836793154,0.17515571456739826
1097362.0,GV_133289,133289,SLF.,CAN,SUN LIFE FINANCIAL INC,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Sun Life Financial Inc., a financial services company, provides insurance, wealth, and asset management solutions to individuals and corporate clients in the United States, the United Kingdom, Canada, and internationally.",6,0.1450364067070807,-0.18381635658534773,-0.10615627738741416,0.1768527568463552,-0.17084564198535654
1099219.0,GV_133768,133768,MET,USA,METLIFE INC,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"MetLife, Inc. engages in the insurance, annuities, employee benefits, and asset management businesses worldwide.",6,0.29020020311092914,-0.20186249841685808,0.12676166619948487,0.33117334538932014,-0.08593303843883943
1100389.0,GV_132502,132502,PALM,USA,PALM INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3571,334111,Electronic Computer Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Palm, Inc. develops smart phones, as well as related software, services, and accessories for individual users and business customers worldwide.",6,-0.4043205689155141,0.05465201014329155,0.16329776680384808,-0.4872789609763764,0.10247395142753624
1104349.0,GV_163878,163878,CPLA,USA,CAPELLA EDUCATION CO,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,8200,611310,"Colleges, Universities, and Professional Schools",Educational Services,Educational Services,"Capella Education Company, through its subsidiaries, provides online postsecondary education and job-ready skills services in the United States.",6,-0.29732537555188215,0.42222502643116294,-0.2814917728532847,0.02225561859379307,0.05901296435937227
1105705.0,GV_025056,25056,TWX,USA,TIME WARNER INC,Consumer Discretionary,Media,Media,Movies & Entertainment,4888,512110,Motion Picture and Video Production,Information,Motion Picture and Sound Recording Industries,Warner Media operates as a media and entertainment company worldwide.,6,0.02611614979983385,-0.18017277782844676,0.14296708230219274,0.12716152813423545,-0.08989988186290708
1113169.0,GV_012138,12138,TROW,USA,PRICE (T. ROWE) GROUP,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523930,Investment Advice,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","T. Rowe Price Group, Inc. is a publicly owned investment manager.",6,0.1405775236744606,-0.2333029319223279,-0.042688473349485875,0.08476000178930558,-0.23311980500713597
1115836.0,GV_138861,138861,BEL,BMU,BELMOND LTD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",7011,721110,Hotels (except Casino Hotels) and Motels,Accommodation and Food Services,Accommodation,Belmond Ltd. engages in the hotel and travel businesses.,6,0.03798076743440905,-0.36957698945074247,0.05923923277891496,-0.038454929291271416,0.11747531698035973
1116942.0,GV_139804,139804,TTMI,USA,TTM TECHNOLOGIES INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3672,334412,Bare Printed Circuit Board Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"TTM Technologies, Inc., together with its subsidiaries, manufactures printed circuit boards (PCBs) worldwide.",6,-0.14325618196582893,-0.27508567439136555,-0.006045707013640518,-0.11908489975833206,-0.09478507641296388
1121788.0,GV_141459,141459,GRMN,CHE,GARMIN LTD,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,3812,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",Manufacturing,Computer and Electronic Product Manufacturing,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a range of navigation, communication, and information devices worldwide.",6,0.028660745390535994,-0.0026431882297281275,0.0831809753289157,-0.09503237206568813,-0.16855261438481794
1125259.0,GV_140821,140821,POC.2,GBR,CARNIVAL CORP/PLC (GBR),Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",4400,483112,Deep Sea Passenger Transportation,Transportation and Warehousing,Water Transportation,"Carnival plc operates as a leisure travel company in North America, Australia, Europe, and Asia.",6,0.27877302836005785,-0.004563722892068205,0.11276776965954186,0.0020698396198483254,-0.28594620234297685
1125914.0,GV_182387,182387,OPEN,USA,OPENTABLE INC,Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","OpenTable, Inc. provides online restaurant reservation solutions for customers in the United States, Canada, Germany, Japan, Mexico, and the United Kingdom.",6,-0.15419334208439492,0.38458508614571824,-0.04425057127311238,-0.1694905377775561,0.092712752657548
1131383.0,GV_029985,29985,STN.,CAN,STANTEC INC,Industrials,Commercial  & Professional Services,Professional Services,Research & Consulting Services,8711,541330,Engineering Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Stantec Inc. provides professional consulting services in the area of infrastructure and facilities for clients in the public and private sectors in Canada, the United States, and internationally.",6,-0.09269270778204888,0.03045933018919423,0.14565291402746147,0.2789678267975709,-0.008987152763058587
1133421.0,GV_007985,7985,NOC,USA,NORTHROP GRUMMAN CORP,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3812,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",Manufacturing,Computer and Electronic Product Manufacturing,Northrop Grumman Corporation operates as a security company.,6,0.011772819932113111,-0.15061683234697842,0.18688812580548916,0.0817629863566193,-0.06920168227978334
1133470.0,GV_147708,147708,CVGW,USA,CALAVO GROWERS INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,5140,424480,Fresh Fruit and Vegetable Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Calavo Growers, Inc. markets and distributes avocados, prepared avocados, and other perishable foods to retail grocery and foodservice customers, club stores, mass merchandisers, food distributors, and wholesale customers worldwide.",6,-0.0685906097850395,0.06394014458632521,0.33978896736547015,-0.045578413343189246,0.12059387798826529
1136893.0,GV_165993,165993,FIS,USA,FIDELITY NATIONAL INFO SVCS,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","Fidelity National Information Services, Inc. operates as a financial services technology company in the United States and internationally.",6,-0.2464711986945485,0.16623163595509388,-0.14820722173509807,0.06193333134866433,-0.20252610523597048
1138118.0,GV_260774,260774,CBRE,USA,CBRE GROUP INC,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Services,6500,531,Real Estate,Real Estate and Rental and Leasing,Real Estate,"CBRE Group, Inc. operates as a commercial real estate services and investment company worldwide.",6,0.22743002723711936,-0.3944888126603389,-0.1207048162235606,-0.10630795334448426,-0.1414298456143103
1141982.0,GV_003497,3497,CBE,IRL,COOPER INDUSTRIES PLC,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,3640,3351,Electric Lighting Equipment Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Cooper Industries plc manufactures and sells electrical components and tools in the United States and internationally.,6,0.11584263556231396,-0.22414259281109858,0.20482648252872449,-0.017800188943190853,-0.14633445594582997
1142229.0,GV_106519,106519,PVX,CAN,PROVIDENT ENERGY LTD,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,Pembina NGL Corporation engages in the natural gas liquids (NGLs) infrastructure and marketing business in Canada and the United States.,6,-0.22836403568526067,-0.3139340768521126,-0.14138117370887335,0.1027506199667333,-0.003053899775278542
