cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
47217,GV_005606,5606,HPQ,USA,HP INC,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3570,33411,Computer and Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"HP Inc. provides personal computing and other access devices, imaging and printing products, and related technologies, solutions, and services in the United States and internationally.",0,0.20479437965255853,-0.1886221134582211
47518,GV_005639,5639,HRC,USA,HILL-ROM HOLDINGS INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,2590,339113,Surgical Appliance and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Hill-Rom Holdings, Inc. operates as a medical technology company worldwide.",0,0.320811407511639,-0.18444870947499797
50104,GV_010466,10466,ANDV,USA,ANDEAVOR,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Andeavor, through its subsidiaries, operates as an independent petroleum refining, logistics, and marketing company in the United States.",0,0.43431565695549296,-0.26404971708555725
51143,GV_006066,6066,IBM,USA,INTL BUSINESS MACHINES CORP,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,International Business Machines Corporation operates as an integrated solutions and services company worldwide.,0,-0.06369442282516222,0.5195470696242475
52988,GV_006216,6216,J,USA,JACOBS ENGINEERING GROUP INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1600,236210,Industrial Building Construction,Construction,Construction of Buildings,"Jacobs Engineering Group Inc. provides consulting, technical, scientific, and project delivery services for the government and private sectors in the United States, Canada, Europe, Asia, India, Australia, New Zealand, South America, Mexico, the Middle East, and Africa.",0,0.07077433629793027,-0.2637906513774747
54480,GV_006335,6335,KSU,USA,KANSAS CITY SOUTHERN,Industrials,Transportation,Road & Rail,Railroads,4011,482111,Line-Haul Railroads,Transportation and Warehousing,Rail Transportation,"Kansas City Southern, a transportation holding company, provides domestic and international rail transportation services in North America.",0,0.18387905402115645,-0.26747203767606853
55242,GV_006386,6386,KMT,USA,KENNAMETAL INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3540,333517,Machine Tool Manufacturing,Manufacturing,Machinery Manufacturing,"Kennametal Inc. develops and applies tungsten carbides, ceramics, and super-hard materials and solutions for use in metal cutting and extreme wear applications to enable customers work against corrosion and high temperatures conditions worldwide.",0,-0.1850642077213553,-0.2742402535495825
57131,GV_006543,6543,LZB,USA,LA-Z-BOY INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings,2510,337121,Upholstered Household Furniture Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,"La-Z-Boy Incorporated manufactures, markets, imports, exports, distributes, and retails upholstery furniture products, accessories, and casegoods furniture products in the United States, Canada, and internationally.",0,0.5273829187871977,0.1402472409381842
57515,GV_006573,6573,LANC,USA,LANCASTER COLONY CORP,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2030,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",Manufacturing,Food Manufacturing,Lancaster Colony Corporation manufactures and markets specialty food products for the retail and foodservice markets in the United States.,0,0.6907614320258193,0.24528158741761233
57528,GV_006574,6574,LNCE,USA,SNYDERS-LANCE INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2052,311821,Cookie and Cracker Manufacturing,Manufacturing,Food Manufacturing,"Snyder's-Lance, Inc. engages in the manufacture, distribution, marketing, and sale of snack food products in North America and Europe.",0,0.0621193325891186,-0.27589409163601103
57725,GV_022632,22632,LCI,USA,LANNETT CO INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Lannett Company, Inc. develops, manufactures, packages, markets, and distributes generic versions of brand pharmaceutical products in the United States.",0,-0.2604657015532937,-0.23061270287921687
58492,GV_006649,6649,LEG,USA,LEGGETT & PLATT INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings,2510,337910,Mattress Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,"Leggett & Platt, Incorporated designs and produces various engineered components and products worldwide.",0,-0.15864684966459588,-0.3248106436985387
59527,GV_006737,6737,LECO,USA,LINCOLN ELECTRIC HLDGS INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3540,333992,Welding and Soldering Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Lincoln Electric Holdings, Inc., through its subsidiaries, designs, develops, manufactures, and sells welding, cutting, and brazing products worldwide.",0,-0.04280331391748495,-0.13963756423686607
60086,GV_006781,6781,L,USA,LOEWS CORP,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,Loews Corporation provides commercial property and casualty insurance in the United States and internationally.,0,-0.002844628102057214,-0.3544911965107674
60751,GV_006830,6830,LZ,USA,LUBRIZOL CORP,Materials,Materials,Chemicals,Specialty Chemicals,2990,324191,Petroleum Lubricating Oil and Grease Manufacturing,Manufacturing,Petroleum and Coal Products Manufacturing,The Lubrizol Corporation operates as a specialty chemical company worldwide.,0,0.22253865755622498,0.08327652493331691
60849,GV_006836,6836,LUFK,USA,LUFKIN INDUSTRIES INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Lufkin Industries, Inc. manufactures and supplies oilfield and power transmission products for use in energy infrastructure and industrial applications.",0,0.35618574733464425,-0.1418202318536397
62234,GV_007022,7022,MCS,USA,MARCUS CORP,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,7830,512131,Motion Picture Theaters (except Drive-Ins),Information,Motion Picture and Sound Recording Industries,"The Marcus Corporation, together with its subsidiaries, owns and operates movie theatres, and hotels and resorts in the United States.",0,0.6134845171283176,0.8723992575076222
62709,GV_007065,7065,MMC,USA,MARSH & MCLENNAN COS,Financials,Insurance,Insurance,Insurance Brokers,6411,524210,Insurance Agencies and Brokerages,Finance and Insurance,Insurance Carriers and Related Activities,"Marsh & McLennan Companies, Inc., a professional services company, provides advice and solutions to clients in the areas of risk, strategy, and people worldwide.",0,0.19925951739420317,-0.25720678735249175
62996,GV_007085,7085,MAS,USA,MASCO CORP,Industrials,Capital Goods,Building Products,Building Products,3430,332913,Plumbing Fixture Fitting and Trim Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Masco Corporation designs, manufactures, and distributes home improvement and building products in North America, Europe, and internationally.",0,0.5571006599883264,-0.02792071326615846
63754,GV_007146,7146,MKC,USA,MCCORMICK & CO INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2090,311942,Spice and Extract Manufacturing,Manufacturing,Food Manufacturing,"McCormick & Company, Incorporated manufactures, markets, and distributes spices, seasoning mixes, condiments, and other flavorful products to the food industry.",0,0.18449192098893843,0.5297154983423941
64803,GV_007241,7241,CVS,USA,CVS HEALTH CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,5912,446110,Pharmacies and Drug Stores,Retail Trade,Health and Personal Care Stores,CVS Health Corporation provides health services and plans in the United States.,0,-0.039120847634803974,-0.3744440435898615
65984,GV_007366,7366,ETR,USA,ENTERGY CORP,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,22111,Electric Power Generation,Utilities,Utilities,"Entergy Corporation, together with its subsidiaries, engages in the production and distribution of electricity in the United States.",0,-0.06369442282516222,0.5195470696242475
67215,GV_004115,4115,DY,USA,DYCOM INDUSTRIES INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1623,237130,Power and Communication Line and Related Structures Construction,Construction,Heavy and Civil Engineering Construction,"Dycom Industries, Inc. provides specialty contracting services in the United States.",0,0.3591266808983435,-0.24085557273471614
67625,GV_007525,7525,MNR,USA,MONMOUTH RE INVESTMENT CP,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Industrial REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Monmouth Real Estate Investment Corporation, founded in 1968, is one of the oldest public equity REITs in the world.",0,0.007875761049435027,-0.14048470016920797
68270,GV_007566,7566,RT,USA,RUBY TUESDAY INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Ruby Tuesday, Inc., together with its subsidiaries, engages in the ownership, development, operation, and franchise of casual dining restaurants under the Ruby Tuesday name in the United States and internationally.",0,0.1255000266256907,-0.42198390141669845
70793,GV_007798,7798,NTY,USA,NBTY INC,Consumer Staples,Household & Personal Products,Personal Products,Personal Products,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"The Nature's Bounty Co. manufactures, markets, distributes, and retails vitamins, nutritional supplements, herbs, sports and active nutrition, and ethical beauty products in the United States and internationally.",0,0.5905013109044538,0.18619892926617415
71691,GV_007866,7866,NYT,USA,NEW YORK TIMES CO  -CL A,Communication Services,Media & Entertainment,Media,Publishing,2711,511110,Newspaper Publishers,Information,Publishing Industries (except Internet),"The New York Times Company, together with its subsidiaries, provides news and information for readers and viewers across various platforms worldwide.",0,0.18283774748997023,-0.361802387183903
72971,GV_008007,8007,WFC,USA,WELLS FARGO & CO,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Wells Fargo & Company, a diversified financial services company, provides retail, commercial, and corporate banking services to individuals, businesses, and institutions.",0,-0.06369442282516222,0.5195470696242475
73309,GV_008030,8030,NUE,USA,NUCOR CORP,Materials,Materials,Metals & Mining,Steel,3312,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Manufacturing,Primary Metal Manufacturing,Nucor Corporation manufactures and sells steel and steel products.,0,0.010040392737353996,-0.3976908404771257
73756,GV_008079,8079,OII,USA,OCEANEERING INTERNATIONAL,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Oceaneering International, Inc. provides engineered services and products to the offshore oil and gas industry, as well as to defense, aerospace, and commercial theme park industries worldwide.",0,0.05498210515639448,-0.09197356078258245
