cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
910521,GV_029015,29015,DECK,USA,DECKERS OUTDOOR CORP,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Footwear,3100,316998,All Other Leather Good and Allied Product Manufacturing,Manufacturing,Leather and Allied Product Manufacturing,"Deckers Outdoor Corporation, together with its subsidiaries, designs, markets, and distributes footwear, apparel, and accessories for casual lifestyle use and high performance activities.",0,0.0986408449889815,-0.24735104659252563,-0.008969666671069331,-0.08487160648502633,0.14348562967415762
912093,GV_029241,29241,VIAV,USA,VIAVI SOLUTIONS INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3576,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Viavi Solutions Inc. provides network test, monitoring, and assurance solutions to communications service providers, enterprises, network equipment manufacturers, civil government, military, and avionics customers worldwide.",0,0.27416794809126044,-0.08469746422359276,-0.3793182326210585,-0.00501526925627494,0.04604204259752658
912593,GV_029359,29359,SUI,USA,SUN COMMUNITIES INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Residential REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,"Sun Communities, Inc. is a REIT that, as of December 31, 2019, owned, operated, or had an interest in a portfolio of 422 communities comprising over 141,000 developed sites in 33 states and Ontario, Canada.",0,0.06884344110057485,-0.32211288119196824,0.23695602453430895,-0.24946751130154587,0.20277300570529383
912750,GV_029173,29173,NFX,USA,NEWFIELD EXPLORATION CO,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Ovintiv Exploration Inc. engages in the exploration, development, and production of crude oil, natural gas, and natural gas liquids in the United States.",0,0.29641815126408666,-0.21635934670824053,-0.27115113352199555,0.09794701557029839,0.10327472715532843
912898,GV_029607,29607,GRT,USA,GLIMCHER REALTY TRUST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"As of January 15, 2015, Glimcher Realty Trust was acquired by WP GLIMCHER Inc. Glimcher Realty Trust is a publicly owned equity real estate investment trust. It invests in the real estate markets of the United States.",0,0.26731244255377007,-0.026859840715158116,0.23880712941170903,-0.019628313239380205,0.18655756001909332
913142,GV_028940,28940,BDC,USA,BELDEN INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,3670,33441,Semiconductor and Other Electronic Component Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Belden Inc. operates as a signal transmission solutions company in the United States and internationally.,0,0.18866333563175003,-0.1414600005572936,-0.09311745912948016,-0.05287824067356909,-0.1144642288495717
913144,GV_061406,61406,RNR,BMU,RENAISSANCERE HOLDINGS LTD,Financials,Insurance,Insurance,Reinsurance,6331,524130,Reinsurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,RenaissanceRe Holdings Ltd. provides reinsurance and insurance products in the United States and internationally.,0,0.1326393002778293,-0.311890943871471,-0.15285426809357092,-0.0704874303206387,0.020749062317435736
913241,GV_029382,29382,SHOO,USA,MADDEN STEVEN LTD,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Footwear,3140,316210,Footwear Manufacturing,Manufacturing,Leather and Allied Product Manufacturing,"Steven Madden, Ltd. designs, sources, markets, and sells fashion-forward name brand and private label footwear for women, men, and children in the United States and internationally.",0,0.14740686258222407,-0.11163780088301778,-0.15371598537810457,-0.18220382526265752,0.4163324603529601
913760,GV_031521,31521,INTL,USA,INTL FCSTONE INC,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6200,523130,Commodity Contracts Dealing,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",INTL FCStone Inc. operates as a financial services company worldwide.,0,-0.2394393207797651,-0.3061314595780731,0.1818734258665607,-0.04050362560565312,-0.17376122177437825
913885,GV_029386,29386,TQNT,USA,TRIQUINT SEMICONDUCTOR INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Qorvo US, Inc. provides radio frequency (RF) solutions for mobile device, networks infrastructure, and defense and aerospace markets worldwide.",0,0.5348362036269276,-0.02664480912821964,-0.11009209569226452,0.12502039841174278,-0.09205783386029605
914536,GV_029647,29647,SFN.2,USA,SFN GROUP INC,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services,7363,561320,Temporary Help Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"SFN Group, Inc., through its subsidiaries, operates as a strategic workforce solutions provider in the United States and Canada.",0,0.5770709013473486,0.03849736486053275,0.0039312004697877895,-0.3244500466441892,0.19668134897100417
915389,GV_029392,29392,EMN,USA,EASTMAN CHEMICAL CO,Materials,Materials,Chemicals,Diversified Chemicals,2821,325211,Plastics Material and Resin Manufacturing,Manufacturing,Chemical Manufacturing,Eastman Chemical Company operates as an advanced materials and specialty additives company worldwide.,0,0.3978940305777632,-0.17876786620258725,-0.16668657953994334,0.050941971386199006,0.1133710005553014
915778,GV_029722,29722,DSPG,USA,DSP GROUP INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3663,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"DSP Group, Inc., a fabless semiconductor company, provides wireless and audio chipset solutions for converged communications.",0,-0.024871066773999907,-0.3772757165710938,0.021720457534984652,-0.07332361115546275,-0.03593837844599582
916085,GV_029710,29710,HNT,USA,HEALTH NET INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Managed Health Care,6324,524114,Direct Health and Medical Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Health Net, Inc. provides managed health care services through health and government-sponsored managed care plans in the United States.",0,0.27267308514464206,-0.37940585451510234,0.29172562404456515,-0.0660978563573569,0.10400249365918515
916789,GV_005572,5572,HELE,BMU,HELEN OF TROY LTD,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Household Appliances,3634,335210,Small Electrical Appliance Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","Helen of Troy Limited designs, develops, imports, markets, and distributes a portfolio of consumer products worldwide.",0,-0.0002377143643828645,-0.2458447440421565,-0.179308904233359,0.0038751788698910754,-0.11895639213454746
917491,GV_065421,65421,FARO,USA,FARO TECHNOLOGIES INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3829,334519,Other Measuring and Controlling Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"FARO Technologies, Inc. designs, develops, manufactures, markets, and supports software driven three-dimensional (3D) measurement and imaging solutions worldwide.",0,0.16567386577431292,0.39338552267491456,-0.5524058352048814,-0.0982718689739177,-0.12055824105106916
918160,GV_029968,29968,AKS,USA,AK STEEL HOLDING CORP,Materials,Materials,Metals & Mining,Steel,3312,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Manufacturing,Primary Metal Manufacturing,"AK Steel Holding Corporation, through its subsidiary, AK Steel Corporation, produces flat-rolled carbon, and stainless and electrical steel products in the United States and internationally.",0,0.03584408534429223,0.036205382590521744,-0.4460421634003851,0.1101663293873833,-0.17376376123631826
918581,GV_029900,29900,CBRI,USA,CMTSU LIQUIDATION INC,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,541519,Other Computer Related Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","CMTSU Liquidation, Inc. operates as an information technology (IT) service company worldwide.",0,0.19882937161218273,-0.20594042753180322,-0.06301933045912697,0.4476660512835475,0.027495189923925113
918646,GV_030032,30032,EXP,USA,EAGLE MATERIALS INC,Materials,Materials,Construction Materials,Construction Materials,3270,327420,Gypsum Product Manufacturing,Manufacturing,Nonmetallic Mineral Product Manufacturing,"Eagle Materials Inc., through its subsidiaries, produces and supplies heavy construction materials, light building materials, and materials used for oil and natural gas extraction in the United States.",0,0.21969342656887317,-0.05509719009173087,-0.21516351732385416,-0.06359661363415763,-0.10444424031340986
919012,GV_030059,30059,AEO,USA,AMERN EAGLE OUTFITTERS INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5600,4481,Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"American Eagle Outfitters, Inc. operates as a specialty retailer that provides clothing, accessories, and personal care products under the American Eagle and Aerie brands.",0,0.022615817219073478,-0.31869058335733086,0.13324756226653722,-0.21278717211955178,0.16699102523150394
919628,GV_006346,6346,CKR,USA,CKE RESTAURANTS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722513,Limited-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"CKE Restaurants Holdings, Inc., through its subsidiaries, owns, operates, and franchises quick-service restaurants under the Carl’s Jr.",0,0.6222496410726863,0.13536431193290477,-0.1465171802372222,-0.2386006703450815,0.21022160718190774
920371,GV_030260,30260,SSD,USA,SIMPSON MANUFACTURING INC,Industrials,Capital Goods,Building Products,Building Products,3420,332510,Hardware Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Simpson Manufacturing Co., Inc., through its subsidiaries, designs, engineers, manufactures, and sells wood and concrete building construction products.",0,-0.07894215337732846,-0.4253553315259014,0.2877247233021221,0.21473889654832,0.10838342090809736
921112,GV_030354,30354,LPT,USA,LIBERTY PROPERTY TRUST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Diversified REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"As of February 4, 2020, Liberty Property Trust was acquired by Prologis, L.P. Liberty Property Trust is a leader in commercial real estate, serving customers in the United States and United Kingdom, through the development, acquisition, ownership and management of superior logistics, warehouse, manufacturing, and R&D facilities in key markets.",0,0.12186242838440145,-0.29202027640730277,-0.14519740585253496,0.08940108994508678,-0.026437424826900122
921503,GV_030219,30219,BTH,USA,BLYTH INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Housewares & Specialties,3990,339999,All Other Miscellaneous Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Blyth, Inc., together with its subsidiaries, operates as a direct to consumer marketing company in the United States, Canada, Mexico, Europe, and Australia.",0,0.20997422794974674,-0.3691958766558194,0.4343811664583241,-0.08610593907751735,-0.0033103109137513666
921825,GV_030384,30384,FR,USA,FIRST INDL REALTY TRUST INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Industrial REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",0,0.04775065025447817,-0.3464837008109153,0.1082679423506343,0.10320803170481681,0.016097356358036125
