cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
930309.0,GV_100781,100781,DEG,BEL,DELHAIZE GROUP - ETS DLHZ FR,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail,5411,445110,Supermarkets and Other Grocery (except Convenience) Stores,Retail Trade,Food and Beverage Stores,"Etablissements Delhaize Frères et Cie ‘Le Lion’ (Groupe Delhaize) Société Anonyme, together with its subsidiaries, operates food supermarkets.",9,0.4427896533578098,-0.21753415431569942
931336.0,GV_062655,62655,DFODQ,USA,DEAN FOODS CO,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2020,311511,Fluid Milk Manufacturing,Manufacturing,Food Manufacturing,"Dean Foods Company, a food and beverage company, processes and distributes milk, and other dairy and dairy case products in the United States.",9,0.20989228675258187,0.21844513208342084
1002638.0,GV_061870,61870,OTEX,CAN,OPEN TEXT CORP,Information Technology,Software & Services,Software,Application Software,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,Open Text Corporation provides a suite of software products and services.,9,0.041014128266800044,-0.012321187335671406
1003344.0,GV_061576,61576,HW,USA,HEADWATERS INC,Materials,Materials,Construction Materials,Construction Materials,3272,327390,Other Concrete Product Manufacturing,Manufacturing,Nonmetallic Mineral Product Manufacturing,Headwaters Incorporated provides products and services to building and construction materials sectors in the United States and Canada.,9,-0.19513208923790468,0.07695873248571213
1005757.0,GV_062266,62266,CSGS,USA,CSG SYSTEMS INTL INC,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","CSG Systems International, Inc. provides business support solutions primarily to the communications industry in the Americas, Europe, the Middle East, Africa, and the Asia Pacific.",9,-0.14924254027930858,-0.11470504188467585
1009672.0,GV_062686,62686,CRRT,USA,CARBO CERAMICS INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3290,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,Manufacturing,Nonmetallic Mineral Product Manufacturing,"CARBO Ceramics Inc., a technology company, provides products and services to the oil and gas, industrial, and environmental markets worldwide.",9,0.02809027841948158,0.330146224786911
1011006.0,GV_062634,62634,AABA,USA,ALTABA INC,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Altaba Inc. operates as a non-diversified, closed-end management investment company in the United States.",9,-0.18071441161265303,-0.09419817019922681
1014473.0,GV_066368,66368,VRSN,USA,VERISIGN INC,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"VeriSign, Inc., together with its subsidiaries, provides domain name registry services and Internet infrastructure that enables Internet navigation for various recognized domain names worldwide.",9,0.12483466271425848,-0.3098525010396424
1020416.0,GV_064156,64156,MWW,USA,MONSTER WORLDWIDE INC,Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Monster Worldwide, Inc., together with its subsidiaries, provides online and mobile employment and recruitment solutions worldwide.",9,-0.11652420274566681,0.09447124711016389
1023128.0,GV_064175,64175,LAD,USA,LITHIA MOTORS INC  -CL A,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,5500,441110,New Car Dealers,Retail Trade,Motor Vehicle and Parts Dealers,"Lithia Motors, Inc. operates as an automotive retailer in the United States.",9,-0.08575530262426777,-0.11324052623357823
1035267.0,GV_136725,136725,ISRG,USA,INTUITIVE SURGICAL INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Intuitive Surgical, Inc., together with its subsidiaries, designs, manufactures, and markets da Vinci surgical systems, and related instruments and accessories in the United States and internationally.",9,0.08241376724584634,-0.20591164318651983
1043509.0,GV_065831,65831,SAH,USA,SONIC AUTOMOTIVE INC  -CL A,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,5500,441110,New Car Dealers,Retail Trade,Motor Vehicle and Parts Dealers,"Sonic Automotive, Inc. operates as an automotive retailer in the United States.",9,-0.2762631642460438,-0.07295404690180696
1052752.0,GV_005149,5149,GTY,USA,GETTY REALTY CORP,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Getty Realty Corp. is the leading publicly traded real estate investment trust in the United States specializing in the ownership, leasing and financing of convenience store and gasoline station properties.",9,0.235475021778295,-0.3329858774940782
1055454.0,GV_111491,111491,SCOO,USA,SCHOOL SPECIALTY INC,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,5961,45411,Electronic Shopping and Mail-Order Houses,Retail Trade,Nonstore Retailers,"School Specialty, Inc., together with its subsidiaries, distributes supplies, furniture, technology products, supplemental learning products, and curriculum solutions to the education marketplace in the United States and Canada.",9,0.15697429047045225,0.28966615840624166
1060391.0,GV_112168,112168,RSG,USA,REPUBLIC SERVICES INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,4953,562111,Solid Waste Collection,Administrative and Support and Waste Management and Remediation Services,Waste Management and Remediation Services,"Republic Services, Inc., together with its subsidiaries, provides non-hazardous solid waste collection, transfer, disposal, recycling, and environmental services in the United States.",9,0.2014210164590958,-0.3841863112603533
1064728.0,GV_142460,142460,BTU,USA,PEABODY ENERGY CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,1220,212111,Bituminous Coal and Lignite Surface Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),Peabody Energy Corporation engages in coal mining business.,9,0.11955437486031759,0.26775400760965645
1065087.0,GV_118081,118081,AMRI,USA,ALBANY MOLECULAR RESH INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,2833,325411,Medicinal and Botanical Manufacturing,Manufacturing,Chemical Manufacturing,"Albany Molecular Research, Inc., a contract research and manufacturing company, provides integrated drug discovery, development, and manufacturing services primarily in the United States, Europe, and Asia.",9,0.023941794406208906,-0.02017735431313984
1066104.0,GV_118502,118502,CEB,USA,CEB INC,Industrials,Commercial  & Professional Services,Professional Services,Research & Consulting Services,8742,541611,Administrative Management and General Management Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","CEB Inc. operates as a practice insight and technology company in the United States, Europe, and internationally.",9,-0.15297642833334746,0.13794953764060516
1067318.0,GV_017828,17828,DDAIF,DEU,DAIMLER AG,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers,3711,336111,Automobile Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Daimler AG, together its subsidiaries, develops and manufactures passenger cars, trucks, vans, and buses in Germany and internationally.",9,-0.1602443226297346,-0.02824142225954875
1076195.0,GV_160183,160183,LTM.2,USA,LIFE TIME FITNESS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Leisure Facilities,7997,713940,Fitness and Recreational Sports Centers,"Arts, Entertainment, and Recreation","Amusement, Gambling, and Recreation Industries","Life Time Inc., together with its subsidiaries, designs, builds, and operates sports and athletic, professional fitness, family recreation, and spa centers for organizations, communities, and individuals.",9,0.12861138936395747,0.03285324975162971
1109189.0,GV_137024,137024,BASX,USA,BASIC ENERGY SERVICES INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Basic Energy Services, Inc. provides wellsite services to oil and natural gas drilling and producing companies in the United States.",9,0.015414880854792002,0.2575334263402306
1110783.0,GV_140760,140760,MON,USA,MONSANTO CO,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals,100,111,Crop Production,"Agriculture, Forestry, Fishing and Hunting",Crop Production,"Monsanto Company, together with its subsidiaries, provides agricultural products for farmers worldwide.",9,0.02810832378936087,0.12926930648988647
1111335.0,GV_136648,136648,VC,USA,VISTEON CORP,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment,3714,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Visteon Corporation engineers, designs, and manufactures cockpit electronics and connected car solutions for vehicle manufacturers worldwide.",9,-0.2658121052458012,-0.03921864928938954
1113678.0,GV_174302,174302,CSU.,CAN,CONSTELLATION SOFTWARE INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Constellation Software Inc., together with its subsidiaries, engages in the development, installation, and customization of software to various markets in the United States, Canada, the United Kingdom, Europe, and internationally.",9,0.10986126069608362,-0.2788618598893364
1129929.0,GV_029552,29552,BEI.UN,CAN,BOARDWALK REAL ESTATE TRUST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Residential REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,"Boardwalk REIT strives to be Canada's friendliest communities and currently owns and operates more than 200 communities with over 33,000 residential units totaling over 28 million net rentable square feet.",9,0.4123735050662116,0.23032059369415048
1131227.0,GV_150258,150258,HOSS,USA,HORNBECK OFFSHORE SVCS INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,4400,488390,Other Support Activities for Water Transportation,Transportation and Warehousing,Support Activities for Transportation,"Hornbeck Offshore Services, Inc., together with its subsidiaries, provides marine transportation, subsea installation, and accommodation support services to exploration and production, oilfield service, offshore construction, and the United States military customers.",9,-0.11849592293167882,0.29934884650367727
1131324.0,GV_164609,164609,GHDX,USA,GENOMIC HEALTH INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2835,325413,In-Vitro Diagnostic Substance Manufacturing,Manufacturing,Chemical Manufacturing,"Genomic Health, Inc., a healthcare company, provides clinically actionable genomic information to personalize cancer treatment decisions in the United States and internationally.",9,0.10274070178498383,-0.09415389025272909
1144980.0,GV_144640,144640,ABG,USA,ASBURY AUTOMOTIVE GROUP INC,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,5500,441110,New Car Dealers,Retail Trade,Motor Vehicle and Parts Dealers,"Asbury Automotive Group, Inc., together with its subsidiaries, operates as an automotive retailer in the United States.",9,-0.21548556916766856,-0.03456360781208886
